Time: 2021-06-09T13:36:59.420Z , Type: MidPrice , Price: 1002.0
Time: 2021-06-09T13:36:59.620Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 100.0
Time: 2021-06-09T13:40:52.428Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 600.0
Time: 2021-06-09T13:40:52.429Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 700.0
Time: 2021-06-09T13:40:52.430Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 800.0
Time: 2021-06-09T13:40:52.430Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 900.0
Time: 2021-06-09T13:40:52.431Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:52.432Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 100.0
Time: 2021-06-09T13:40:52.433Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 200.0
Time: 2021-06-09T13:40:52.434Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 300.0
Time: 2021-06-09T13:40:52.434Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 400.0
Time: 2021-06-09T13:40:52.435Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 500.0
Time: 2021-06-09T13:40:52.435Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 600.0
Time: 2021-06-09T13:40:52.436Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 700.0
Time: 2021-06-09T13:40:52.437Z , Type: Pricing , BuyOrSell: buy , Price: 1000.0 , Quantity: 800.0
Time: 2021-06-09T13:40:52.437Z , Type: Pricing , BuyOrSell: buy , Price: 999.0 , Quantity: 900.0
Time: 2021-06-09T13:40:52.439Z , Type: Pricing , BuyOrSell: buy , Price: 998.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:52.778Z , Type: RFQ , BuyOrSell: sell , Quantity: 482.0 , Price Response: 1011.0
Time: 2021-06-09T13:40:53.440Z , Type: MidPrice , Price: 1007.0
Time: 2021-06-09T13:40:53.441Z , Type: Pricing , BuyOrSell: sell , Price: 1007.0 , Quantity: 100.0
Time: 2021-06-09T13:40:53.442Z , Type: Pricing , BuyOrSell: sell , Price: 1008.0 , Quantity: 200.0
Time: 2021-06-09T13:40:53.442Z , Type: Pricing , BuyOrSell: sell , Price: 1009.0 , Quantity: 300.0
Time: 2021-06-09T13:40:53.443Z , Type: Pricing , BuyOrSell: sell , Price: 1010.0 , Quantity: 400.0
Time: 2021-06-09T13:40:53.444Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:40:53.444Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 600.0
Time: 2021-06-09T13:40:53.445Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 700.0
Time: 2021-06-09T13:40:53.446Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 800.0
Time: 2021-06-09T13:40:53.447Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 900.0
Time: 2021-06-09T13:40:53.447Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:53.448Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 100.0
Time: 2021-06-09T13:40:53.449Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 200.0
Time: 2021-06-09T13:40:53.450Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 300.0
Time: 2021-06-09T13:40:53.451Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 400.0
Time: 2021-06-09T13:40:53.452Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 500.0
Time: 2021-06-09T13:40:53.453Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 600.0
Time: 2021-06-09T13:40:53.454Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 700.0
Time: 2021-06-09T13:40:53.455Z , Type: Pricing , BuyOrSell: buy , Price: 1000.0 , Quantity: 800.0
Time: 2021-06-09T13:40:53.455Z , Type: Pricing , BuyOrSell: buy , Price: 999.0 , Quantity: 900.0
Time: 2021-06-09T13:40:53.456Z , Type: Pricing , BuyOrSell: buy , Price: 998.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:53.782Z , Type: RFQ , BuyOrSell: buy , Quantity: 674.0 , Price Response: 1001.0
Time: 2021-06-09T13:40:54.466Z , Type: MidPrice , Price: 1008.0
Time: 2021-06-09T13:40:54.467Z , Type: Pricing , BuyOrSell: sell , Price: 1008.0 , Quantity: 100.0
Time: 2021-06-09T13:40:54.468Z , Type: Pricing , BuyOrSell: sell , Price: 1009.0 , Quantity: 200.0
Time: 2021-06-09T13:40:54.469Z , Type: Pricing , BuyOrSell: sell , Price: 1010.0 , Quantity: 300.0
Time: 2021-06-09T13:40:54.469Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 400.0
Time: 2021-06-09T13:40:54.470Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 500.0
Time: 2021-06-09T13:40:54.471Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 600.0
Time: 2021-06-09T13:40:54.472Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 700.0
Time: 2021-06-09T13:40:54.472Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 800.0
Time: 2021-06-09T13:40:54.473Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 900.0
Time: 2021-06-09T13:40:54.474Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:54.475Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 100.0
Time: 2021-06-09T13:40:54.475Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 200.0
Time: 2021-06-09T13:40:54.476Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 300.0
Time: 2021-06-09T13:40:54.477Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 400.0
Time: 2021-06-09T13:40:54.478Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 500.0
Time: 2021-06-09T13:40:54.479Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 600.0
Time: 2021-06-09T13:40:54.480Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 700.0
Time: 2021-06-09T13:40:54.481Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 800.0
Time: 2021-06-09T13:40:54.482Z , Type: Pricing , BuyOrSell: buy , Price: 1000.0 , Quantity: 900.0
Time: 2021-06-09T13:40:54.482Z , Type: Pricing , BuyOrSell: buy , Price: 999.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:55.492Z , Type: MidPrice , Price: 1006.0
Time: 2021-06-09T13:40:55.493Z , Type: Pricing , BuyOrSell: sell , Price: 1006.0 , Quantity: 100.0
Time: 2021-06-09T13:40:55.493Z , Type: Pricing , BuyOrSell: sell , Price: 1007.0 , Quantity: 200.0
Time: 2021-06-09T13:40:55.494Z , Type: Pricing , BuyOrSell: sell , Price: 1008.0 , Quantity: 300.0
Time: 2021-06-09T13:40:55.494Z , Type: Pricing , BuyOrSell: sell , Price: 1009.0 , Quantity: 400.0
Time: 2021-06-09T13:40:55.495Z , Type: Pricing , BuyOrSell: sell , Price: 1010.0 , Quantity: 500.0
Time: 2021-06-09T13:40:55.495Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 600.0
Time: 2021-06-09T13:40:55.496Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 700.0
Time: 2021-06-09T13:40:55.496Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 800.0
Time: 2021-06-09T13:40:55.498Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 900.0
Time: 2021-06-09T13:40:55.498Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:55.499Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 100.0
Time: 2021-06-09T13:40:55.499Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 200.0
Time: 2021-06-09T13:40:55.500Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 300.0
Time: 2021-06-09T13:40:55.500Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 400.0
Time: 2021-06-09T13:40:55.501Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 500.0
Time: 2021-06-09T13:40:55.502Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 600.0
Time: 2021-06-09T13:40:55.504Z , Type: Pricing , BuyOrSell: buy , Price: 1000.0 , Quantity: 700.0
Time: 2021-06-09T13:40:55.504Z , Type: Pricing , BuyOrSell: buy , Price: 999.0 , Quantity: 800.0
Time: 2021-06-09T13:40:55.505Z , Type: Pricing , BuyOrSell: buy , Price: 998.0 , Quantity: 900.0
Time: 2021-06-09T13:40:55.506Z , Type: Pricing , BuyOrSell: buy , Price: 997.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:56.518Z , Type: MidPrice , Price: 1007.0
Time: 2021-06-09T13:40:56.519Z , Type: Pricing , BuyOrSell: sell , Price: 1007.0 , Quantity: 100.0
Time: 2021-06-09T13:40:56.519Z , Type: Pricing , BuyOrSell: sell , Price: 1008.0 , Quantity: 200.0
Time: 2021-06-09T13:40:56.521Z , Type: Pricing , BuyOrSell: sell , Price: 1009.0 , Quantity: 300.0
Time: 2021-06-09T13:40:56.522Z , Type: Pricing , BuyOrSell: sell , Price: 1010.0 , Quantity: 400.0
Time: 2021-06-09T13:40:56.523Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:40:56.524Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 600.0
Time: 2021-06-09T13:40:56.525Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 700.0
Time: 2021-06-09T13:40:56.525Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 800.0
Time: 2021-06-09T13:40:56.526Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 900.0
Time: 2021-06-09T13:40:56.526Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:56.527Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 100.0
Time: 2021-06-09T13:40:56.528Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 200.0
Time: 2021-06-09T13:40:56.529Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 300.0
Time: 2021-06-09T13:40:56.529Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 400.0
Time: 2021-06-09T13:40:56.530Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 500.0
Time: 2021-06-09T13:40:56.531Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 600.0
Time: 2021-06-09T13:40:56.532Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 700.0
Time: 2021-06-09T13:40:56.534Z , Type: Pricing , BuyOrSell: buy , Price: 1000.0 , Quantity: 800.0
Time: 2021-06-09T13:40:56.534Z , Type: Pricing , BuyOrSell: buy , Price: 999.0 , Quantity: 900.0
Time: 2021-06-09T13:40:56.535Z , Type: Pricing , BuyOrSell: buy , Price: 998.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:57.550Z , Type: MidPrice , Price: 1007.0
Time: 2021-06-09T13:40:57.550Z , Type: Pricing , BuyOrSell: sell , Price: 1007.0 , Quantity: 100.0
Time: 2021-06-09T13:40:57.551Z , Type: Pricing , BuyOrSell: sell , Price: 1008.0 , Quantity: 200.0
Time: 2021-06-09T13:40:57.552Z , Type: Pricing , BuyOrSell: sell , Price: 1009.0 , Quantity: 300.0
Time: 2021-06-09T13:40:57.552Z , Type: Pricing , BuyOrSell: sell , Price: 1010.0 , Quantity: 400.0
Time: 2021-06-09T13:40:57.553Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:40:57.553Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 600.0
Time: 2021-06-09T13:40:57.554Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 700.0
Time: 2021-06-09T13:40:57.554Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 800.0
Time: 2021-06-09T13:40:57.555Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 900.0
Time: 2021-06-09T13:40:57.555Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:57.555Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 100.0
Time: 2021-06-09T13:40:57.556Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 200.0
Time: 2021-06-09T13:40:57.556Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 300.0
Time: 2021-06-09T13:40:57.557Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 400.0
Time: 2021-06-09T13:40:57.557Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 500.0
Time: 2021-06-09T13:40:57.558Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 600.0
Time: 2021-06-09T13:40:57.558Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 700.0
Time: 2021-06-09T13:40:57.558Z , Type: Pricing , BuyOrSell: buy , Price: 1000.0 , Quantity: 800.0
Time: 2021-06-09T13:40:57.559Z , Type: Pricing , BuyOrSell: buy , Price: 999.0 , Quantity: 900.0
Time: 2021-06-09T13:40:57.560Z , Type: Pricing , BuyOrSell: buy , Price: 998.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:57.789Z , Type: RFQ , BuyOrSell: buy , Quantity: 70.0 , Price Response: 1007.0
Time: 2021-06-09T13:40:58.560Z , Type: MidPrice , Price: 1009.0
Time: 2021-06-09T13:40:58.560Z , Type: Pricing , BuyOrSell: sell , Price: 1009.0 , Quantity: 100.0
Time: 2021-06-09T13:40:58.561Z , Type: Pricing , BuyOrSell: sell , Price: 1010.0 , Quantity: 200.0
Time: 2021-06-09T13:40:58.561Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 300.0
Time: 2021-06-09T13:40:58.562Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 400.0
Time: 2021-06-09T13:40:58.562Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 500.0
Time: 2021-06-09T13:40:58.562Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 600.0
Time: 2021-06-09T13:40:58.563Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 700.0
Time: 2021-06-09T13:40:58.563Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 800.0
Time: 2021-06-09T13:40:58.564Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 900.0
Time: 2021-06-09T13:40:58.564Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:58.565Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 100.0
Time: 2021-06-09T13:40:58.565Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 200.0
Time: 2021-06-09T13:40:58.565Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 300.0
Time: 2021-06-09T13:40:58.566Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 400.0
Time: 2021-06-09T13:40:58.567Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 500.0
Time: 2021-06-09T13:40:58.567Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 600.0
Time: 2021-06-09T13:40:58.568Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 700.0
Time: 2021-06-09T13:40:58.568Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 800.0
Time: 2021-06-09T13:40:58.568Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 900.0
Time: 2021-06-09T13:40:58.569Z , Type: Pricing , BuyOrSell: buy , Price: 1000.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:59.584Z , Type: MidPrice , Price: 1010.0
Time: 2021-06-09T13:40:59.584Z , Type: Pricing , BuyOrSell: sell , Price: 1010.0 , Quantity: 100.0
Time: 2021-06-09T13:40:59.585Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 200.0
Time: 2021-06-09T13:40:59.585Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 300.0
Time: 2021-06-09T13:40:59.585Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 400.0
Time: 2021-06-09T13:40:59.585Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 500.0
Time: 2021-06-09T13:40:59.585Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 600.0
Time: 2021-06-09T13:40:59.586Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 700.0
Time: 2021-06-09T13:40:59.587Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 800.0
Time: 2021-06-09T13:40:59.587Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 900.0
Time: 2021-06-09T13:40:59.587Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:59.588Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 100.0
Time: 2021-06-09T13:40:59.588Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 200.0
Time: 2021-06-09T13:40:59.588Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 300.0
Time: 2021-06-09T13:40:59.589Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 400.0
Time: 2021-06-09T13:40:59.589Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 500.0
Time: 2021-06-09T13:40:59.589Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 600.0
Time: 2021-06-09T13:40:59.590Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 700.0
Time: 2021-06-09T13:40:59.590Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 800.0
Time: 2021-06-09T13:40:59.590Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 900.0
Time: 2021-06-09T13:40:59.590Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 1000.0
Time: 2021-06-09T13:41:00.597Z , Type: MidPrice , Price: 1012.0
Time: 2021-06-09T13:41:00.597Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 100.0
Time: 2021-06-09T13:41:00.598Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 200.0
Time: 2021-06-09T13:41:00.599Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 300.0
Time: 2021-06-09T13:41:00.599Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 400.0
Time: 2021-06-09T13:41:00.601Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 500.0
Time: 2021-06-09T13:41:00.602Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 600.0
Time: 2021-06-09T13:41:00.602Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 700.0
Time: 2021-06-09T13:41:00.603Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 800.0
Time: 2021-06-09T13:41:00.604Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 900.0
Time: 2021-06-09T13:41:00.605Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 1000.0
Time: 2021-06-09T13:41:00.605Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 100.0
Time: 2021-06-09T13:41:00.607Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 200.0
Time: 2021-06-09T13:41:00.608Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 300.0
Time: 2021-06-09T13:41:00.608Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 400.0
Time: 2021-06-09T13:41:00.609Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 500.0
Time: 2021-06-09T13:41:00.610Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 600.0
Time: 2021-06-09T13:41:00.611Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 700.0
Time: 2021-06-09T13:41:00.611Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 800.0
Time: 2021-06-09T13:41:00.611Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 900.0
Time: 2021-06-09T13:41:00.611Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 1000.0
Time: 2021-06-09T13:41:00.799Z , Type: RFQ , BuyOrSell: buy , Quantity: 630.0 , Price Response: 1006.0
Time: 2021-06-09T13:41:01.617Z , Type: MidPrice , Price: 1013.0
Time: 2021-06-09T13:41:01.619Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:41:01.619Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:41:01.620Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 300.0
Time: 2021-06-09T13:41:01.621Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 400.0
Time: 2021-06-09T13:41:01.621Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 500.0
Time: 2021-06-09T13:41:01.622Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 600.0
Time: 2021-06-09T13:41:01.623Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 700.0
Time: 2021-06-09T13:41:01.624Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 800.0
Time: 2021-06-09T13:41:01.624Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 900.0
Time: 2021-06-09T13:41:01.625Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 1000.0
Time: 2021-06-09T13:41:01.626Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:41:01.627Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 200.0
Time: 2021-06-09T13:41:01.627Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 300.0
Time: 2021-06-09T13:41:01.628Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 400.0
Time: 2021-06-09T13:41:01.629Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 500.0
Time: 2021-06-09T13:41:01.630Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 600.0
Time: 2021-06-09T13:41:01.630Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 700.0
Time: 2021-06-09T13:41:01.631Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 800.0
Time: 2021-06-09T13:41:01.632Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 900.0
Time: 2021-06-09T13:41:01.633Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 1000.0
Time: 2021-06-09T13:41:01.805Z , Type: RFQ , BuyOrSell: sell , Quantity: 565.0 , Price Response: 1018.0
Time: 2021-06-09T13:41:02.642Z , Type: MidPrice , Price: 1013.0
Time: 2021-06-09T13:41:02.643Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:41:02.644Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:41:02.645Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 300.0
Time: 2021-06-09T13:41:02.645Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 400.0
Time: 2021-06-09T13:41:02.646Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 500.0
Time: 2021-06-09T13:41:02.647Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 600.0
Time: 2021-06-09T13:41:02.648Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 700.0
Time: 2021-06-09T13:41:02.649Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 800.0
Time: 2021-06-09T13:41:02.650Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 900.0
Time: 2021-06-09T13:41:02.650Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 1000.0
Time: 2021-06-09T13:41:02.651Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:41:02.652Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 200.0
Time: 2021-06-09T13:41:02.653Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 300.0
Time: 2021-06-09T13:41:02.654Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 400.0
Time: 2021-06-09T13:41:02.654Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 500.0
Time: 2021-06-09T13:41:02.655Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 600.0
Time: 2021-06-09T13:41:02.656Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 700.0
Time: 2021-06-09T13:41:02.656Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 800.0
Time: 2021-06-09T13:41:02.658Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 900.0
Time: 2021-06-09T13:41:02.659Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 1000.0
Time: 2021-06-09T13:41:03.664Z , Type: MidPrice , Price: 1013.0
Time: 2021-06-09T13:41:03.664Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:41:03.664Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:41:03.664Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 300.0
Time: 2021-06-09T13:41:03.667Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 400.0
